Date,AL,AK,AZ,AR,CA,CO,CT,DE,FL,GA,HI,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY
2000-02-29,98.078032108,96.824995692,95.855949796,97.339266701,89.101345707,91.789053212,93.513561348,94.260984694,93.435366651,95.388449874,96.051183317,98.250766988,94.441074338,98.032275723,97.241348371,97.17414039,97.49906042,97.658583302,93.003698977,94.348352708,89.562634801,95.897709311,91.939005262,98.526098365,95.764832349,96.288717704,98.132829433,96.586268036,89.31804072,92.07626319,99.440738864,92.965198363,96.950691638,98.616118786,97.57271116,97.162437106,98.218110331,96.405938381,90.903133345,96.963258927,96.77789889,98.355768079,95.130486566,98.616899388,95.083775757,93.218085451,96.65434617,99.523012681,96.732579665,96.013026666
2000-03-31,98.223177647,96.911697989,96.334678576,98.024700199,90.078907502,92.773681582,94.180726166,94.778617743,93.956082039,96.178278992,96.127057155,98.63050855,95.097866861,98.38812285,97.854348821,97.752767113,97.832345485,98.113200505,93.583690576,94.826020866,90.480708789,96.474120661,92.913498517,98.769300304,96.382908511,96.750901514,98.646733863,96.901515607,90.326183137,92.911738337,99.507027798,93.666834526,97.37495776,98.832336516,98.182576605,97.71265691,98.487630572,96.833751244,91.887886876,97.54019131,97.192007396,98.646948452,95.596172103,98.876738116,95.670265074,93.934823602,96.919838295,99.616583618,97.169708235,96.288646238
2000-04-30,98.475485649,97.049276578,96.774377479,98.633442259,91.11076348,93.640554615,94.926036112,95.40494171,94.523321283,96.997065442,96.113541274,98.646194685,95.636587361,98.761821994,98.374246998,98.202256933,98.232007906,98.416781086,94.258504808,95.28853039,91.434281003,97.042658743,93.773768358,98.998105787,97.14439909,97.223650616,98.969130114,97.321576391,91.392011729,93.68739569,99.704544668,94.531102054,97.863873703,99.009659577,98.437789398,98.06242775,98.661936514,97.33259106,92.93050242,98.06246444,97.63966481,98.970054182,96.154654657,99.083684975,96.278315959,94.687731346,97.398187059,99.647207594,97.560799444,96.601294609
2000-05-31,98.950734802,97.319918885,97.410061432,98.842187881,92.188925916,94.486390014,95.710604254,95.96843018,95.217513796,97.618869944,96.223195193,98.716985912,96.212243083,99.128553134,98.821023007,98.552103923,98.761363898,98.571860528,95.00053548,95.839826555,92.606645622,97.552380793,94.671864468,99.199641255,97.623057851,97.704940928,99.203749951,97.680526064,92.4206741,94.398229941,99.827708773,95.394008525,98.432438181,99.166934269,98.734248142,98.340741484,98.911059991,97.818589786,93.884526499,98.573169524,98.163696497,99.291095692,96.627676234,99.356948614,96.821710119,95.438140797,97.831337327,99.927986522,97.969309005,96.870972327
2000-06-30,99.321134758,97.6461411,97.823835729,98.71141852,93.208904383,95.361783728,96.402728963,96.508183323,95.856632559,97.876835698,96.494007624,98.769096545,96.780831193,99.381629062,99.045565328,98.833333559,98.93018274,98.703766202,95.760260265,96.553808059,93.666618759,97.885060448,95.442630779,99.376343681,97.868963839,98.034625141,99.482582874,97.938161375,93.418290926,95.034232468,99.969154721,96.137226981,98.575960939,99.308785079,99.02098917,98.52046515,99.080292895,98.059067991,94.822475534,99.031072014,98.704751061,99.465224775,96.979774166,99.580278211,97.293615448,96.130886455,98.103247928,100.18983208,98.302233974,97.013048783
2000-07-31,99.301582775,97.912544387,98.062419146,98.503203072,94.184352553,96.211635843,96.900794218,97.053430047,96.424133804,98.107649858,96.851773292,98.859459317,97.422027342,99.44955726,99.149187564,99.148054297,99.105463887,98.862062154,96.415358949,97.16823993,94.597276794,98.23883827,95.934519542,99.483146645,98.209580786,98.211500947,99.799606704,98.040462052,94.48640383,95.686797375,100.04667666,96.729083899,98.694249401,99.373349081,99.177518237,98.678901054,99.135472985,98.112793206,95.698032173,98.98891854,99.196643075,99.59605774,97.492668848,99.677922677,97.692165313,96.707713707,98.471230448,100.22865134,98.598667452,97.042467192
2000-08-31,99.123195596,98.164791472,98.296968373,98.367075663,95.170889051,96.928146055,97.327046914,97.667136224,97.035690435,98.501288482,96.819909794,99.039918331,97.95868025,99.59757723,99.322509843,99.401857281,99.350549411,99.05839157,97.06275331,97.558013182,95.405710804,98.692622515,96.642298131,99.687997476,98.593556091,98.32017348,100.06063895,98.082865459,95.569943305,96.475386254,100.08223015,97.194774175,98.879579865,99.362310051,99.23115324,99.094417208,99.232985858,98.337198101,96.493818615,99.044125656,99.680706005,99.62091594,97.9714261,99.688491337,98.150104863,97.190151729,98.765434876,100.08837213,99.006597953,97.418337784
2000-09-30,99.255363388,98.626112151,98.577021485,98.828644264,96.28019082,97.764716381,97.911463021,98.203818633,97.682788816,98.851857845,98.081246356,99.361492719,98.353419609,99.777467543,99.472555092,99.528860745,99.558412319,99.234842796,97.623927273,97.931133466,96.371794477,99.074159295,97.435594689,99.842646841,98.949513639,98.465050869,100.30715486,98.538015186,96.678067429,97.16278848,100.06706936,97.908280571,98.930426523,99.374433657,99.358490378,99.547221384,99.339254766,98.959137544,97.217764185,99.199610784,100.03956569,99.657261925,98.510162061,99.717395786,98.673010863,97.629754878,98.825257955,99.976939443,99.405272545,98.222951264
2000-10-31,99.631578154,99.064333756,98.973025515,99.264167075,97.561532577,98.62719716,98.496677388,98.698139328,98.356880217,99.218484703,98.887612488,99.808484488,98.801548162,99.828272907,99.542778555,99.660106549,99.774698687,99.445656041,98.361069164,98.441186849,97.50722264,99.427464243,98.331497432,99.853337672,99.203564301,98.96928326,100.33487718,99.103336597,97.732567135,97.975624085,100.11172843,98.69049955,99.369908165,99.451390701,99.68756538,99.889818888,99.577724164,99.302653888,98.116543494,99.370368905,100.0856585,99.82085071,99.134789434,99.767351393,99.11881359,98.264518083,99.247187042,99.923586999,99.667657829,99.167405256
2000-11-30,99.862249018,99.550514436,99.504952073,99.596033942,98.842521085,99.406338859,99.236256638,99.150715455,99.107992712,99.585302549,99.468351448,99.952910356,99.392637413,99.911089514,99.57776986,99.707173774,99.908086315,99.839105094,99.197382289,99.268939527,98.689143833,99.732321295,99.122578031,99.840051094,99.572328889,99.5118465,100.10774967,99.550384772,98.843495512,99.020166977,100.06212428,99.361608334,99.771308605,99.721904889,99.935579776,99.986448799,99.798699377,99.627593379,99.041024518,99.688123972,99.964324053,100.02102529,99.684260331,99.838460036,99.506766063,99.111452505,99.596207785,99.958407268,99.888514861,99.831174891
2000-12-31,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2001-01-31,100.14869874,100.43401571,100.37983896,100.42593577,101.1323453,100.67962341,100.76405484,100.94418129,100.80254122,100.39178327,100.49691826,99.955593181,100.43015246,100.08166872,100.40201219,100.38093405,100.16173782,100.16682112,100.78700897,100.84882247,101.1686014,100.28656399,100.84856098,100.10966487,100.44848347,100.45131738,100.14156567,100.58269021,101.02731419,100.9893236,100.30843526,100.60918698,100.1073773,100.34492661,100.1301735,100.10416935,100.32178677,100.31397606,100.95517026,100.22982507,100.16439527,100.10487205,100.67743973,100.07974339,100.93102271,100.73879473,100.51435876,100.23622873,100.31261741,99.962034785
2001-02-28,100.3861388,100.9031362,100.74809206,100.77095617,102.43314142,101.48998098,101.45064203,101.72544528,101.53042081,100.91713084,101.41612243,100.10260727,101.0158742,100.25751037,100.85192988,100.84213412,100.3029697,100.3396904,101.55605157,101.7461605,102.19499646,100.52626319,101.64546641,100.26671808,101.00243789,100.80989821,100.45165945,101.27002815,101.88404828,101.71946775,100.70281917,101.44988553,100.2568758,100.68504026,100.25672516,100.46999283,100.78602986,100.76289345,101.98704146,100.34437711,100.38641372,100.34433511,101.37182935,99.973855495,101.84004309,101.63323247,100.96568392,100.61368419,100.93427154,100.16153657
2001-03-31,100.63989844,101.38628374,101.25316162,100.98311407,103.32984871,102.23162058,102.12354743,102.30305728,102.46050519,101.37257942,102.6900989,100.47156038,101.66362537,100.40613771,101.164517,101.26417145,100.52582262,100.61054337,102.31322055,102.53963427,103.24648049,100.87210735,102.43070868,100.52837689,101.56028006,101.03244465,100.87940142,101.74872269,102.96474046,102.47724458,100.98152677,102.3094373,100.61165113,100.93088847,100.48710934,100.82984028,101.34817011,101.40628359,102.98965196,100.54928748,100.66163767,100.61729267,101.72708201,99.957336167,102.65011401,102.46174567,101.30246108,101.01801245,101.54019898,100.56722744
2001-04-30,100.87262431,101.84954115,101.80896015,101.11673177,104.02426982,102.85370518,102.76063576,102.71799239,103.368872,101.6893408,103.8630198,100.82452401,102.26155197,100.55891735,101.32718492,101.54953945,100.8532518,100.94414317,103.1209235,103.29219076,104.32700308,101.14110415,103.29844113,100.78572337,102.06665841,101.2020079,101.32445791,102.17690132,104.3658963,103.39966586,101.2251224,102.9834187,100.77142722,101.14849852,100.78383463,101.23779704,101.64189612,102.07859482,104.01178151,100.85045703,101.0566577,100.64595423,101.93265811,100.16193281,103.363789,103.27016489,101.64385991,101.06731675,101.95356826,101.07324754
2001-05-31,101.02969736,102.34033291,102.26690243,101.19008224,104.64405345,103.39755255,103.34835646,103.03794881,104.20773618,102.11649781,104.67821718,101.31410584,102.7820992,100.67287496,101.46051264,101.7791735,101.21033849,101.29615663,103.91274045,103.95629898,105.20944531,101.38298544,104.16350304,100.91928663,102.58952058,101.4219702,101.57229876,102.72349828,105.53519852,104.12497946,101.36484346,103.72784808,100.96527298,101.38566091,101.15299217,101.72152683,101.93124144,102.58465121,105.1813498,101.16024349,101.63664146,100.89229616,102.28132685,100.27066651,104.17554699,104.03471388,101.95876886,101.13895543,102.39486043,101.4956566
2001-06-30,101.16665504,102.89823602,102.70409805,101.42550388,105.27061009,103.86306898,103.91651552,103.41534136,105.08040815,102.4921092,105.00308658,101.7006718,103.16115277,100.84818596,101.63677308,102.06012763,101.46876682,101.61666175,104.84606756,104.43324561,105.86656107,101.71887893,104.88048895,100.98123662,103.00694462,101.64859661,101.70292447,103.3394929,106.47105903,105.10647738,101.56150728,104.47369479,101.14471104,101.65019025,101.30633057,102.03430747,102.33358052,103.06464742,106.42809314,101.30529218,102.2437,101.18124952,102.66261392,100.39390414,105.07348506,104.74079303,102.28891731,101.32478089,102.75022705,101.94353221
2001-07-31,101.25224389,103.55336313,103.20505244,101.95417434,105.92723734,104.31193825,104.82331903,103.94655536,105.95778406,102.85924899,105.04648511,101.9589616,103.80357311,101.01136363,101.78405945,102.46323714,101.71142896,101.90944449,105.77753402,105.21520403,107.10108882,102.09316648,105.57499466,101.11829571,103.23445742,101.86610937,101.830114,103.91532437,107.37375346,106.35063867,101.75064412,105.35768793,101.43140163,101.95929532,101.56490726,102.11237763,102.78064604,103.61268052,107.70537256,101.35886625,102.52503756,101.24989035,102.87694319,100.58753747,105.82378515,105.44331978,102.7388438,101.55086078,103.15446317,102.41100893
2001-08-31,101.43615335,104.29423904,103.56597109,102.37457109,106.59651985,104.64914619,105.7654575,104.67711003,106.970197,103.29288353,104.77264533,102.08880574,104.5146545,101.13491104,101.94992049,103.06067704,101.92419692,102.28592422,106.78229141,106.36297364,108.27040647,102.36720947,106.32397428,101.71268845,103.53201986,102.20418505,101.95994191,104.31203243,108.22534607,107.44553854,102.12493229,106.22976737,101.52619869,102.4535464,101.86003655,102.17228861,103.11431681,104.14319176,109.0628374,101.93887129,102.48103479,101.56343662,103.01506867,100.76558595,106.37161697,106.09021411,103.19165949,101.67943043,103.59181842,103.1169945
2001-09-30,101.66734143,105.12275015,104.05743338,102.71503932,107.40793355,104.86972408,106.59856857,105.49505528,108.02815298,103.67291022,105.74526496,102.09764322,105.17820856,101.30924621,102.30808229,103.69343195,102.18429752,102.80473903,107.41536462,107.3699284,109.15427801,102.65139827,107.12659715,102.34034826,104.24546585,102.62755979,102.14439399,104.86100959,109.19387266,108.46645763,102.22425896,107.22363159,101.44134319,103.09985894,102.09848769,102.34212294,103.37755291,104.71421555,110.33241936,102.46837456,102.61644548,102.08143744,103.38629374,100.75635497,106.91183091,106.78608566,103.51784622,101.78856159,104.05700892,103.96357814
2001-10-31,101.86340621,105.62039904,104.53871691,102.85422216,108.17085895,105.11609827,107.46501446,106.27566316,109.20678021,103.94551142,106.40188454,102.30775431,105.52218013,101.53567281,102.76255921,104.10297617,102.50008246,103.27547535,108.11339597,108.38412804,109.97285304,102.84361991,107.85354322,102.53157083,104.93086798,103.0801916,102.44858559,105.57548372,110.19361384,109.33491186,102.31706215,108.19282168,101.74125775,103.64160395,102.32174175,102.71294621,103.67478895,105.23785236,111.56559736,102.889997,103.07398007,102.3973,103.63342734,100.79738489,107.49327749,107.49015713,103.70588824,101.89374894,104.55005168,104.69398995
2001-11-30,101.96450787,105.96047372,104.96475713,103.09532708,108.92686446,105.54742664,108.34537004,106.89381663,110.02291987,104.272833,107.22549436,102.62401103,105.89331141,101.83102018,103.06352028,104.21402438,102.85497307,103.70236145,109.00525858,109.67257826,110.66359261,103.18202632,108.46674994,102.37576119,105.36129809,103.53108328,102.87459276,106.28746353,111.21859367,110.30021445,102.69437061,109.05395051,101.94559515,104.07904757,102.54243093,103.19288937,104.16370781,105.92996341,112.74095678,103.19191797,103.50981735,102.57990635,103.74429765,100.93930887,108.10168854,108.01872872,103.75691162,102.11410528,105.02905235,105.3988021
2001-12-31,102.16381061,106.40162054,105.45300685,103.49025497,109.85521583,106.00509252,109.1605203,107.52180126,110.53212131,104.93912628,108.10033393,102.96203539,106.43016494,102.23772444,103.36165256,104.53435021,103.14261311,103.8603022,110.05966699,110.48817828,111.33127018,103.84906282,109.27919418,102.4336984,105.73594285,104.17144955,103.33631492,106.94798784,112.16442243,111.23191701,103.14717276,109.7964448,102.18922761,104.46454586,103.02368871,103.77078062,104.79948393,106.52881355,114.08744315,103.46096205,103.96147168,102.8675445,103.87161126,101.1457672,108.86715824,109.08204482,104.44535965,102.32137137,105.61281181,106.16031759
2002-01-31,102.45637265,106.9929439,105.96135421,103.88880505,111.02116346,106.39288876,110.03828981,108.09426811,111.44509395,105.65935173,108.57613767,103.2029303,107.11249242,102.73685835,103.54404349,104.89068429,103.37415169,104.06846592,111.21810408,111.43442457,112.24910443,104.64079412,110.2386339,102.60882296,106.22582683,104.7836619,103.75259406,107.58529262,113.14874703,112.51393812,103.60353709,110.7884867,102.71611483,104.8406571,103.64535063,104.22740549,105.33652365,107.2840138,115.63216932,103.94135476,104.55591662,103.36325587,104.3971072,101.4034801,109.86916381,110.30041353,105.28353996,102.59706273,106.15595241,107.01909341
2002-02-28,102.79776717,107.64493933,106.51989207,104.21291274,112.46535009,106.69735801,111.20134911,108.81775618,112.6015593,106.11642623,108.98272185,103.52394238,107.74101843,103.17231163,103.75018355,105.23458725,103.7090722,104.37635315,112.41631004,112.4154994,113.66216234,104.91512857,111.28322069,102.78811782,106.69351356,105.24755296,103.97619607,108.13868084,114.30771138,114.15229473,103.94969436,111.92124897,103.25305549,105.23235908,103.88484893,104.58039288,105.83526472,108.17663041,117.40457572,104.29162429,105.23647832,103.45683335,104.88158049,101.72874515,110.90690196,111.40796122,105.75524489,102.853396,106.48359252,107.75846231
2002-03-31,103.17994492,108.31715921,107.12011072,104.42038667,113.85060874,107.15711845,112.43050242,109.78759809,113.74174619,106.07711988,109.51730351,103.98218994,108.36668145,103.22800354,104.16089754,105.50896056,104.15315875,104.80360622,113.45095096,113.68899801,115.15363237,105.16812873,112.30160092,102.91821393,107.0875636,105.7036971,104.11643973,108.55785525,115.46253172,115.72136726,104.35341833,113.0505631,103.68640827,105.71988351,104.15001711,104.93202286,106.33942097,108.79313125,119.44207389,104.46261585,105.78023722,103.64503559,105.25151268,101.76347187,111.98761667,112.16993315,105.96425413,103.30415356,106.93658252,108.13653195
2002-04-30,103.35714057,108.95888432,107.65557097,104.61950163,115.34260028,107.54800227,113.56091097,110.91080209,114.96802699,106.14113324,110.33373119,104.29705125,109.04867525,103.26715375,104.65717801,105.83196982,104.49143299,105.24169366,114.49293193,115.20929835,116.55498683,105.55753049,113.13209599,103.09357806,107.4086581,106.19582307,104.38896794,109.05328648,116.61432147,117.17529978,105.13878157,114.3112313,103.70821667,106.29974457,104.263579,105.30828215,106.81676098,109.34433292,121.51637849,104.58338053,106.05532838,103.8285155,105.5372563,101.69711318,113.00267191,113.01873013,106.34371969,103.94661209,107.4121262,108.3354141
2002-05-31,103.53337981,109.45955411,108.09581358,104.95406668,117.07037925,107.89538406,114.64884304,112.10457736,116.09060699,106.3948087,111.44114675,104.48703885,109.70751023,103.30840256,105.05537473,106.15678479,104.68652938,105.68773572,115.51633544,116.63351869,117.88136995,105.84914341,114.03401196,103.3552166,107.73337956,106.61012145,104.66613765,109.60477561,117.6341614,118.46236093,105.96086136,115.57902048,103.79589836,106.87150902,104.37077011,105.56069652,107.34859569,109.98036552,123.54052201,104.76738525,106.16173256,103.97357005,105.8735796,101.66948998,113.79565616,114.05140093,106.84940366,104.62123638,108.02870177,108.61185272
2002-06-30,103.75098465,109.80515374,108.31428354,105.32644928,118.89629681,108.14716169,115.73633677,113.28682536,117.12516182,106.77425617,112.93605864,104.62504267,110.44716232,103.300456,105.40467593,106.42532557,104.8050817,106.10963584,116.9843205,117.85850355,119.08011438,106.09886359,114.84756283,103.7062534,108.21354375,107.0445584,104.97452201,110.25968204,118.93453139,119.9912738,106.66238834,116.47636916,103.79366754,107.38349878,104.57067467,105.83328484,107.88342964,110.88578411,125.76153453,104.8511786,106.32241705,104.16361381,106.27306057,101.79658339,114.4358071,115.11729938,107.37569636,104.90476318,108.56775516,109.34435115
2002-07-31,103.93129566,110.11412651,108.93818853,105.73797515,120.67464404,108.41880159,116.85665687,114.28248569,118.25009043,107.14498286,114.73373614,104.84946549,111.14160622,103.42010797,105.81626898,106.59633361,104.97275133,106.4923478,118.48586209,119.00958788,120.62657172,106.37715452,115.75547523,103.86680233,108.81877436,107.59846881,105.32563035,110.96800581,120.65019354,121.65852495,107.009914,117.94789189,103.93829135,107.80072131,104.85125578,106.21135198,108.41970133,111.78024078,127.71978135,104.73417014,106.44725059,104.2935855,106.62771465,101.87387055,115.08508295,116.15987424,107.6575582,105.04319598,109.21009889,110.21819137
2002-08-31,104.2915144,110.41785291,109.71948718,105.98930712,122.4404818,108.72697931,117.97367492,115.08633459,119.48109334,107.28447454,116.18387403,105.05633035,111.70764799,103.67409416,106.16610512,106.66636663,105.28499923,106.89575239,119.86186012,120.34333925,121.95207145,106.55513606,116.69994261,103.89603339,109.36599413,108.14807966,105.54976663,111.74452382,122.21263185,123.14624172,107.43152747,119.28157192,104.26114162,108.14602119,105.07011535,106.53470835,108.85709444,112.41777626,129.50465154,105.13802235,106.474366,104.55058981,106.87973878,101.82595422,115.61960259,117.24868227,107.9036384,105.32118869,109.68523433,111.04448566
2002-09-30,104.70596313,110.8868336,110.49367596,106.31385163,124.17884228,109.10263119,119.13601006,115.91323769,120.69800316,107.57376286,118.03196188,105.24828118,112.45378678,103.89759316,106.4675289,106.78130211,105.75027333,107.37285267,120.69986813,121.90983037,123.46282793,106.99163439,117.53436464,103.99127959,109.95278677,108.63839786,105.72860351,112.69456912,123.64696203,124.68585253,107.99813676,120.38162094,104.51103926,108.53592699,105.32141731,106.8321479,109.32465143,113.29675073,131.32335255,105.85641219,106.60991126,104.9268709,107.21316226,101.83550305,116.14014121,118.3428416,108.41022983,105.8472019,110.15145001,111.69792764
2002-10-31,105.21394234,111.4938148,111.26089113,106.80114754,125.83924658,109.45814714,120.28088195,116.88909946,122.18423365,108.05540327,119.37324286,105.53602578,113.18023272,104.14348365,106.72292876,107.3603119,106.11721385,107.59466263,121.63914866,123.7177857,124.87408267,107.38595702,118.45369333,104.48851408,110.63904999,109.31312762,106.05217821,113.65269402,124.97779754,126.46273194,108.7331922,121.50837818,104.82296336,109.07481906,105.71258355,107.14119725,109.99350843,114.43323353,133.36944784,106.61782816,106.93178404,105.25588049,107.56295074,102.09103438,116.95564583,119.5978385,109.35096237,106.35899905,110.76995935,112.06938752
2002-11-30,105.74489396,112.19660758,112.04262374,107.3344897,127.36393674,109.72052493,121.20625268,117.91979142,123.643965,108.28844718,120.6232116,105.86061684,114.00123576,104.22280909,106.94368915,108.12356027,106.52975778,107.87484464,122.7069629,125.58164415,125.78514706,107.63981663,119.34069581,105.16117187,111.37781328,110.12554597,106.60370103,114.65478883,126.14283573,128.30531326,109.41387305,123.00277188,105.12298761,109.70817302,106.22902475,107.49841159,110.59389276,115.69672659,135.34033412,106.81156562,107.39535783,105.61976067,107.97137058,102.40417583,117.89583673,120.4016519,110.05508265,106.90211617,111.41536159,112.50451739
2002-12-31,106.20079731,112.98744817,112.7286417,107.77223487,129.0181263,109.88451003,122.09210376,119.05285429,124.99546667,108.56960092,122.10722152,106.48983366,114.61290631,104.24904882,107.41053515,108.73460271,106.86889402,108.31580188,123.64057559,126.60323558,126.90320186,107.88843572,120.12379439,105.71959379,112.06640812,110.94290572,107.13842935,115.73521749,127.24365418,129.46160672,109.84241293,124.56678003,105.57411818,110.39471426,106.61351926,107.93692277,111.15404024,116.65027556,137.18134075,106.57029157,108.11299726,106.06480909,108.21304597,102.63888062,118.80167916,121.32566054,110.5962655,107.32496622,112.04037986,113.00008637
2003-01-31,106.5024995,113.75236016,113.39002552,108.18195518,130.56996921,110.01908112,123.02099788,120.25283788,126.37506737,108.7967392,123.59967401,107.10917635,115.32279039,104.48906949,107.96179453,108.98340301,107.19049766,108.91843518,124.45936558,128.00456786,127.84385056,108.16322409,120.82328165,106.10497623,112.60078142,111.48776762,107.44656333,116.86427614,128.35200169,130.46835436,110.07193982,125.86897596,105.87221812,111.00728585,106.83965168,108.28716506,111.75914527,117.24641337,139.09513662,106.57530136,108.69128297,106.57005109,108.37060423,102.52429966,119.61078843,122.38876245,111.02893209,107.7143965,112.7621439,113.53019392
2003-02-28,106.60128179,114.42445698,114.10474007,108.54577886,131.83800025,110.09826566,123.93244273,121.40506974,127.62614585,109.22331767,124.90830081,107.47004348,116.00856193,104.79437932,108.27738373,109.14863244,107.55247539,109.3282008,125.47744942,129.39220605,128.64352989,108.37641159,121.45062211,106.44811596,112.97853474,112.14761748,107.76121676,117.87820008,129.35020206,131.63338657,110.45945924,126.98348194,105.75544238,111.51421125,107.01045915,108.49431987,112.28670227,117.81642585,140.83248614,106.79784163,109.05607214,106.71882724,108.51128684,102.48399241,120.25085205,123.5516536,111.48748188,108.08780195,113.34536172,114.32663832
2003-03-31,106.6157828,115.06374738,114.89977447,108.85277615,133.11856007,110.20494006,124.72989705,122.50156594,128.69533443,109.56050762,125.95943159,107.64525329,116.57175342,105.043063,108.21990561,109.30599592,107.82069237,109.67686082,126.59624482,130.83983699,129.42502229,108.55454346,121.9753525,106.71887203,113.38479559,112.9735244,108.06514382,118.86131421,130.33182174,132.77725831,111.06450686,128.01377211,105.73570922,111.89694656,107.19604032,108.59108574,112.82354638,118.45105353,142.44890997,107.25107414,109.33925277,106.92085672,108.64867961,102.78390055,120.77998465,124.64338934,112.1117812,108.34258941,113.8692357,115.42640356
2003-04-30,106.48485439,115.6225444,115.48419131,109.21033874,134.39099996,109.92036044,125.70691241,123.54621156,129.86603311,109.84209733,127.01446816,107.8535068,117.15537162,105.1385537,108.18363901,109.46443623,108.07879737,110.06672611,127.78664434,132.39875856,130.03820595,108.57679653,122.39370219,106.76574628,113.75723857,113.88967052,108.22274179,119.81985655,131.26358578,134.19058777,111.613488,128.72162674,105.73527949,112.3089821,107.38013075,108.65599914,113.45627696,119.43477583,143.80700433,107.52498248,109.61304088,107.24598265,108.82512216,103.23433068,121.43548404,125.70371988,112.62782723,108.38074818,114.1940043,116.53654489
2003-05-31,106.68629489,116.28438853,115.9321212,109.74709223,135.50176342,109.63260897,126.66740865,124.6802697,130.99093355,109.96207884,128.58206743,108.35239877,117.67610656,105.14809146,108.52494389,109.64421554,108.39143977,110.52825203,128.59653927,133.96538268,131.0860504,108.65378865,123.26843894,106.73289977,114.25612754,114.76771964,108.2975471,120.56170518,132.05534605,135.52278321,112.04972593,129.38899891,106.16847569,112.79505413,107.45956261,108.82839952,114.16516845,120.36024191,145.06118337,107.73139255,109.92960293,107.56344628,108.95351381,103.25453638,122.48340329,126.56266461,112.92191311,108.47633746,114.59219654,117.39415156
2003-06-30,107.42225861,117.06884708,116.31105519,110.36020441,137.02058804,109.76487303,127.70070888,125.82599106,132.18141938,110.12198047,130.54541528,108.8343306,118.18273493,105.5497459,108.97066159,109.95774261,108.66699616,111.09489029,129.43068969,135.77771966,131.83121061,108.8364151,124.01822834,106.95046809,114.80546481,115.66664794,108.52008255,121.58616542,133.01985462,136.73462927,112.66153861,129.83081203,106.71232929,113.39471653,107.43478173,109.26094171,114.73422735,121.20115592,147.01345574,108.11370166,110.39152337,107.87788758,108.92652499,103.31418478,123.64518043,127.60127773,113.64249002,108.69038485,114.95338479,118.23345275
2003-07-31,108.16824092,117.9864806,117.17747074,110.9881877,139.07855669,110.27830027,128.66739895,126.80955248,133.45177082,110.54916568,132.72243696,109.46796237,118.90673179,105.78901584,109.36830926,110.40537713,109.0335506,111.71414907,130.17012635,137.60336223,132.70528484,109.21587767,124.78688761,107.35234147,115.37571859,116.57748848,108.9786067,123.08911394,134.11871822,137.90693122,113.39913444,131.12460111,107.02729637,113.9542092,107.95973369,109.89813837,115.25575234,122.12722394,148.99454149,108.56081006,111.15712212,108.22477652,109.01918335,103.56612111,124.79878463,128.85656431,114.61594347,109.25430642,115.7154631,118.7893831
2003-08-31,108.62347256,118.94576969,118.1424462,111.56135352,141.19797196,110.66826774,129.65892767,127.89569558,134.84931081,110.9153307,134.89851696,110.18270261,119.68668364,105.84957069,109.74674837,110.88927577,109.81875854,112.21054446,131.4299334,139.27783084,133.83924389,109.57032701,125.59199473,107.78151145,116.11500183,117.50320041,109.44752332,124.78497784,135.18405842,139.26327069,114.19591694,132.67894761,107.32958374,114.60125421,108.46582413,110.59160031,115.9579932,123.23265669,151.24473992,109.05733733,111.99438197,108.54918004,109.42835579,103.96899473,126.12126262,130.32130341,115.52857288,110.0314517,116.6703831,119.11349541
2003-09-30,108.91444239,119.80060728,119.17543105,112.07557916,143.39175049,110.92192334,130.77921466,129.06605435,136.39311596,111.13725922,137.07081674,110.85613914,120.52056955,106.02937682,110.04287686,111.18619233,110.51317484,112.64204419,132.90148711,141.11880591,135.09209987,109.8972306,126.39685395,108.12837089,116.76165116,118.44627194,109.88419625,126.8072597,136.33284497,140.8629186,114.8373546,134.32395567,107.62576461,115.20458099,108.85208569,111.05752438,116.78324171,124.21825839,153.95880374,109.16870154,112.84486767,108.80885606,109.72760068,104.36187429,127.64945824,131.94774526,116.31477829,110.882497,117.40979798,119.27659621
2003-10-31,109.07009479,120.45487804,120.36943173,112.46517952,145.7986773,111.11918338,131.91950248,130.23502898,138.11705339,111.40945965,139.14730268,111.5523718,121.29826259,106.28171311,110.36414893,111.42548456,110.51959455,113.01602809,134.80822523,143.08215727,136.45673451,110.12225873,127.24412227,108.25694777,117.18488007,119.41423791,110.16861226,129.21111732,137.48418785,142.36009917,115.39960754,135.35420347,107.86963845,115.71627997,109.02552523,111.48579941,117.71721153,124.88942386,156.79947017,109.42622673,113.61409163,109.20632654,109.8884872,104.68297749,129.12593442,133.59603047,117.08917125,111.44281699,118.03071345,119.59960266
