date,Austin_HPI
2018-03-31,255194.0
2018-02-28,251636.0
2018-01-31,248005.0
2017-12-31,243397.0
2017-11-30,238261.0
2017-10-31,234737.0
2017-09-30,233316.0
2017-08-31,233685.0
2017-07-31,233850.0
2017-06-30,232611.0
2017-05-31,232179.0
2017-04-30,230897.0
2017-03-31,228632.0
2017-02-28,227842.0
2017-01-31,227458.0
2016-12-31,228741.0
2016-11-30,228813.0
2016-10-31,229240.0
2016-09-30,228968.0
2016-08-31,227556.0
2016-07-31,225256.0
2016-06-30,223278.0
2016-05-31,220531.0
2016-04-30,219077.0
2016-03-31,220453.0
2016-02-29,220922.0
2016-01-31,219929.0
2015-12-31,216970.0
2015-11-30,215554.0
2015-10-31,215313.0
2015-09-30,214076.0
2015-08-31,212486.0
2015-07-31,211283.0
2015-06-30,211664.0
2015-05-31,212678.0
2015-04-30,212839.0
2015-03-31,211430.0
2015-02-28,210445.0
2015-01-31,210257.0
2014-12-31,210461.0
2014-11-30,209864.0
2014-10-31,208105.0
2014-09-30,206325.0
2014-08-31,205182.0
2014-07-31,204059.0
2014-06-30,201437.0
2014-05-31,198667.0
2014-04-30,196363.0
2014-03-31,194932.0
2014-02-28,193196.0
2014-01-31,192040.0
2013-12-31,190542.0
2013-11-30,189422.0
2013-10-31,188420.0
2013-09-30,188445.0
2013-08-31,187980.0
2013-07-31,187150.0
2013-06-30,186472.0
2013-05-31,185701.0
2013-04-30,184502.0
2013-03-31,182776.0
2013-02-28,181887.0
2013-01-31,180727.0
2012-12-31,179943.0
2012-11-30,178417.0
2012-10-31,177333.0
2012-09-30,176167.0
2012-08-31,175673.0
2012-07-31,175585.0
2012-06-30,175620.0
2012-05-31,175330.0
2012-04-30,174707.0
2012-03-31,174147.0
2012-02-29,172057.0
2012-01-31,170019.0
2011-12-31,168239.0
2011-11-30,168079.0
2011-10-31,167496.0
2011-09-30,167065.0
2011-08-31,166021.0
2011-07-31,165527.0
2011-06-30,164926.0
2011-05-31,164837.0
2011-04-30,165679.0
2011-03-31,167080.0
2011-02-28,169611.0
2011-01-31,172435.0
2010-12-31,175100.0
2010-11-30,176615.0
2010-10-31,177671.0
2010-09-30,178956.0
2010-08-31,180380.0
2010-07-31,180896.0
2010-06-30,180761.0
2010-05-31,181077.0
2010-04-30,181543.0
2010-03-31,181874.0
2010-02-28,181941.0
2010-01-31,181391.0
2009-12-31,180845.0
2009-11-30,180247.0
2009-10-31,180553.0
2009-09-30,179353.0
2009-08-31,179122.0
2009-07-31,178723.0
2009-06-30,180414.0
2009-05-31,181544.0
2009-04-30,182760.0
2009-03-31,183210.0
2009-02-28,184160.0
2009-01-31,185506.0
2008-12-31,187607.0
2008-11-30,190276.0
2008-10-31,192703.0
2008-09-30,194717.0
2008-08-31,195430.0
2008-07-31,197911.0
2008-06-30,200115.0
2008-05-31,202323.0
2008-04-30,202988.0
2008-03-31,203389.0
2008-02-29,202889.0
2008-01-31,200984.0
2007-12-31,198496.0
2007-11-30,195444.0
2007-10-31,193236.0
2007-09-30,194341.0
2007-08-31,196108.0
2007-07-31,195153.0
2007-06-30,191991.0
2007-05-31,188594.0
2007-04-30,186679.0
2007-03-31,183889.0
2007-02-28,180871.0
2007-01-31,179194.0
2006-12-31,177480.0
2006-11-30,176888.0
2006-10-31,174760.0
2006-09-30,171860.0
2006-08-31,169139.0
2006-07-31,167418.0
2006-06-30,166731.0
2006-05-31,165510.0
2006-04-30,164672.0
2006-03-31,163982.0
2006-02-28,163499.0
2006-01-31,162559.0
2005-12-31,161895.0
2005-11-30,160528.0
2005-10-31,159858.0
2005-09-30,158565.0
2005-08-31,157028.0
2005-07-31,155543.0
2005-06-30,154087.0
2005-05-31,153048.0
2005-04-30,151341.0
2005-03-31,149836.0
2005-02-28,149117.0
2005-01-31,148428.0
2022-12-31,247580.0
2022-11-30,253575.0
2022-10-31,259480.0
2022-09-30,257175.0
2022-08-31,261361.0
2022-07-31,256849.0
2022-06-30,234387.0
2022-05-31,233645.0
2022-04-30,232028.0
2022-03-31,227269.0
2022-02-28,223531.0
2022-01-31,217845.0
2021-12-31,214627.0
2021-11-30,211086.0
2021-10-31,209878.0
2021-09-30,207205.0
2021-08-31,205335.0
2021-07-31,186307.0
2021-06-30,185560.0
2021-05-31,185209.0
2021-04-30,185670.0
2021-03-31,184530.0
2021-02-28,177205.0
2021-01-31,176448.0
2020-12-31,173791.0
2020-11-30,170161.0
2020-10-31,171605.0
2020-09-30,171730.0
2020-08-31,163100.0
2020-07-31,161881.0
2020-06-30,169750.0
2020-05-31,171662.0
2020-04-30,170402.0
2020-03-31,170186.0
2020-02-29,170038.0
2020-01-31,170175.0
2019-12-31,170493.0
2019-11-30,171023.0
2019-10-31,171304.0
2019-09-30,171537.0
2019-08-31,171801.0
2019-07-31,172004.0
2019-06-30,171823.0
2019-05-31,171794.0
2019-04-30,171561.0
2019-03-31,170470.0
2019-02-28,169885.0
2019-01-31,168872.0
2018-12-31,168382.0
2018-11-30,167602.0
2018-10-31,167056.0
2018-09-30,166905.0
2018-08-31,166363.0
2018-07-31,166016.0
2018-06-30,166212.0
2018-05-31,166758.0
2018-04-30,166658.0
2018-03-31,167342.0
2018-02-28,166767.0
2018-01-31,166428.0
2017-12-31,164544.0
2017-11-30,163119.0
2017-10-31,161594.0
2017-09-30,159708.0
2017-08-31,158188.0
2017-07-31,157586.0
2017-06-30,156916.0
2017-05-31,156077.0
2017-04-30,154527.0
2017-03-31,152799.0
2017-02-28,151793.0
2017-01-31,150406.0
2016-12-31,149880.0
2016-11-30,148487.0
2016-10-31,147923.0
2016-09-30,147081.0
2016-08-31,146536.0
2016-07-31,144494.0
2016-06-30,142570.0
2016-05-31,140416.0
2016-04-30,139325.0
2016-03-31,138446.0
2016-02-29,137243.0
2016-01-31,136510.0
2015-12-31,135202.0
2015-11-30,134164.0
2015-10-31,132927.0
2015-09-30,132162.0
2015-08-31,131653.0
2015-07-31,130966.0
2015-06-30,130011.0
2015-05-31,129114.0
2015-04-30,128011.0
2015-03-31,126873.0
2015-02-28,125459.0
2015-01-31,124211.0
2014-12-31,123039.0
2014-11-30,122222.0
2014-10-31,121017.0
2014-09-30,119979.0
2014-08-31,118764.0
2014-07-31,118294.0
2014-06-30,117884.0
2014-05-31,117288.0
2014-04-30,116297.0
2014-03-31,115280.0
2014-02-28,114942.0
2014-01-31,114667.0
2013-12-31,114561.0
2013-11-30,113960.0
2013-10-31,113366.0
2013-09-30,112436.0
2013-08-31,111623.0
2013-07-31,111077.0
2013-06-30,110392.0
2013-05-31,109542.0
2013-04-30,109196.0
2013-03-31,108786.0
2013-02-28,107987.0
2013-01-31,106567.0
2012-12-31,105268.0
2012-11-30,104412.0
2012-10-31,103665.0
2012-09-30,103142.0
2012-08-31,102801.0
2012-07-31,101884.0
2012-06-30,101427.0
2012-05-31,101310.0
2012-04-30,101217.0
2012-03-31,100993.0
2012-02-29,101250.0
2012-01-31,101890.0
2011-12-31,102660.0
2011-11-30,102575.0
2011-10-31,102747.0
2011-09-30,103103.0
2011-08-31,103850.0
2011-07-31,104895.0
2011-06-30,105163.0
2011-05-31,105149.0
2011-04-30,105040.0
2011-03-31,105432.0
2011-02-28,105893.0
2011-01-31,106470.0
2010-12-31,106730.0
2010-11-30,107911.0
2010-10-31,109171.0
2010-09-30,110047.0
2010-08-31,109263.0
2010-07-31,108426.0
2010-06-30,108672.0
2010-05-31,110066.0
2010-04-30,111010.0
2010-03-31,111704.0
2010-02-28,111623.0
2010-01-31,111634.0
2009-12-31,111604.0
2009-11-30,111900.0
2009-10-31,111971.0
2009-09-30,112432.0
2009-08-31,113952.0
2009-07-31,115705.0
2009-06-30,116993.0
2009-05-31,117426.0
2009-04-30,118920.0
2009-03-31,119925.0
2009-02-28,121485.0
2009-01-31,122526.0
2008-12-31,124007.0
2008-11-30,124901.0
2008-10-31,126006.0
2008-09-30,127087.0
2008-08-31,128115.0
2008-07-31,129438.0
2008-06-30,130564.0
2008-05-31,131727.0
2008-04-30,131428.0
2008-03-31,131855.0
2008-02-29,131929.0
2008-01-31,132241.0
2007-12-31,132109.0
2007-11-30,131827.0
2007-10-31,131572.0
2007-09-30,131132.0
2007-08-31,130697.0
2007-07-31,129145.0
2007-06-30,128004.0
2007-05-31,127012.0
2007-04-30,126989.0
2007-03-31,126246.0
2007-02-28,125486.0
2007-01-31,124513.0
2006-12-31,123846.0
2006-11-30,122271.0
2006-10-31,120910.0
2006-09-30,119066.0
2006-08-31,117952.0
2006-07-31,117016.0
2006-06-30,115769.0
2006-05-31,114452.0
2006-04-30,112807.0
2006-03-31,111381.0
2006-02-28,109952.0
2006-01-31,108579.0
2005-12-31,107037.0
2005-11-30,106167.0
2005-10-31,105052.0
2005-09-30,104239.0
2005-08-31,103437.0
2005-07-31,102798.0
2022-12-31,473318.0
2022-11-30,482989.0
2022-10-31,496331.0
2022-09-30,508313.0
2022-08-31,438199.0
2022-07-31,430278.0
2022-06-30,428223.0
2022-05-31,423993.0
2022-04-30,430544.0
2022-03-31,421372.0
2022-02-28,403240.0
2022-01-31,395091.0
2021-12-31,380879.0
2021-11-30,375318.0
2021-10-31,367944.0
2021-09-30,357300.0
2021-08-31,347079.0
2021-07-31,322465.0
2021-06-30,317923.0
2021-05-31,312644.0
2021-04-30,300674.0
2021-03-31,295895.0
2021-02-28,290703.0
2021-01-31,296448.0
2020-12-31,291478.0
2020-11-30,291384.0
2020-10-31,283060.0
2020-09-30,276670.0
2020-08-31,271124.0
2020-07-31,263647.0
2020-06-30,284295.0
2020-05-31,282084.0
2020-04-30,280057.0
2020-03-31,279022.0
2020-02-29,275986.0
2020-01-31,272860.0
2019-12-31,269404.0
2019-11-30,267085.0
2019-10-31,265767.0
2019-09-30,265018.0
2019-08-31,264133.0
2019-07-31,261744.0
2019-06-30,259100.0
2019-05-31,255842.0
2019-04-30,254854.0
2019-03-31,254475.0
2019-02-28,255848.0
2019-01-31,257093.0
2018-12-31,258223.0
2018-11-30,257376.0
2018-10-31,254370.0
2018-09-30,251383.0
2018-08-31,249523.0
2018-07-31,247239.0
2018-06-30,246424.0
2018-05-31,244704.0
2018-04-30,244141.0
2018-03-31,241309.0
2018-02-28,238645.0
2018-01-31,235986.0
2017-12-31,233426.0
2017-11-30,231742.0
2017-10-31,230941.0
2017-09-30,228638.0
2017-08-31,225065.0
2017-07-31,221172.0
2017-06-30,218446.0
2017-05-31,215990.0
2017-04-30,213053.0
2017-03-31,210219.0
2017-02-28,208327.0
2017-01-31,206510.0
2016-12-31,205622.0
2016-11-30,204146.0
2016-10-31,202816.0
2016-09-30,201745.0
2016-08-31,199927.0
2016-07-31,200341.0
2016-06-30,199482.0
2016-05-31,198896.0
2016-04-30,196390.0
2016-03-31,195088.0
2016-02-29,195062.0
2016-01-31,194531.0
2015-12-31,192742.0
2015-11-30,188137.0
2015-10-31,183429.0
2015-09-30,179802.0
2015-08-31,179284.0
2015-07-31,177406.0
2015-06-30,175004.0
2015-05-31,172797.0
2015-04-30,173019.0
2015-03-31,172156.0
2015-02-28,169407.0
2015-01-31,165590.0
2014-12-31,162882.0
2014-11-30,162424.0
2014-10-31,162573.0
2014-09-30,162882.0
2014-08-31,161809.0
2014-07-31,160597.0
2014-06-30,159760.0
2014-05-31,158182.0
2014-04-30,155212.0
2014-03-31,152849.0
2014-02-28,150847.0
2014-01-31,150801.0
2013-12-31,150228.0
2013-11-30,150353.0
2013-10-31,149693.0
2013-09-30,148315.0
2013-08-31,146069.0
2013-07-31,144720.0
2013-06-30,143599.0
2013-05-31,142847.0
2013-04-30,141647.0
2013-03-31,140493.0
2013-02-28,139237.0
2013-01-31,137460.0
2012-12-31,135683.0
2012-11-30,134034.0
2012-10-31,132886.0
2012-09-30,131627.0
2012-08-31,131301.0
2012-07-31,130881.0
2012-06-30,130736.0
2012-05-31,130443.0
2012-04-30,130414.0
2012-03-31,130463.0
2012-02-29,130612.0
2012-01-31,131158.0
2011-12-31,131911.0
2011-11-30,132132.0
2011-10-31,132121.0
2011-09-30,132147.0
2011-08-31,131321.0
2011-07-31,130863.0
2011-06-30,130177.0
2011-05-31,130099.0
2011-04-30,130118.0
2011-03-31,130215.0
2011-02-28,130930.0
2011-01-31,131951.0
2010-12-31,132703.0
2010-11-30,133665.0
2010-10-31,133918.0
2010-09-30,134453.0
2010-08-31,135470.0
2010-07-31,135363.0
2010-06-30,135275.0
2010-05-31,135135.0
2010-04-30,136183.0
2010-03-31,137494.0
2010-02-28,138444.0
2010-01-31,138318.0
2009-12-31,138134.0
2009-11-30,137945.0
2009-10-31,139026.0
2009-09-30,140259.0
2009-08-31,141462.0
2009-07-31,142638.0
2009-06-30,144324.0
2009-05-31,145726.0
2009-04-30,147038.0
2009-03-31,148211.0
2009-02-28,149192.0
2009-01-31,149794.0
2008-12-31,149972.0
2008-11-30,150099.0
2008-10-31,150779.0
2008-09-30,152266.0
2008-08-31,154234.0
2008-07-31,156322.0
2008-06-30,157321.0
2008-05-31,157092.0
2008-04-30,154872.0
2008-03-31,151243.0
2008-02-29,148517.0
2008-01-31,146643.0
2007-12-31,146842.0
2007-11-30,145062.0
2007-10-31,141892.0
2007-09-30,136527.0
2007-08-31,131441.0
2007-07-31,127517.0
2007-06-30,124317.0
2007-05-31,122798.0
2007-04-30,121579.0
2007-03-31,120771.0
2007-02-28,118425.0
2007-01-31,116447.0
2006-12-31,114319.0
2006-11-30,113577.0
2006-10-31,113221.0
2006-09-30,112463.0
2006-08-31,111274.0
2006-07-31,110135.0
2006-06-30,108334.0
2006-05-31,106245.0
2006-04-30,103496.0
2006-03-31,102031.0
2006-02-28,101455.0
2006-01-31,100631.0
2005-12-31,99527.0
2005-11-30,98357.0
2005-10-31,97525.0
2005-09-30,97816.0
2005-08-31,98567.0
2005-07-31,99152.0
2005-06-30,100447.0
2005-05-31,100668.0
2005-04-30,102495.0
2024-05-31,731824.985869267
2024-04-30,731919.563107923
2024-03-31,732559.520342741
2024-02-29,732758.953100583
2024-01-31,734194.401501143
2023-12-31,734534.510274904
2023-11-30,734032.314806593
2023-10-31,733431.595839832
2023-09-30,732461.958927918
2023-08-31,729522.100285204
2023-07-31,723546.496035377
2023-06-30,717756.262213284
2023-05-31,711449.357603024
2023-04-30,706423.163620332
2023-03-31,702134.971682214
2023-02-28,701798.834575526
2023-01-31,703896.033291422
2022-12-31,708664.39315614
2022-11-30,712422.150813504
2022-10-31,717559.745147799
2022-09-30,723211.810300329
2022-08-31,731024.17921629
2022-07-31,735160.571156044
2022-06-30,735823.910078817
2022-05-31,730321.808997135
2022-04-30,721384.640148868
2022-03-31,710278.704053232
2022-02-28,698732.783015288
2022-01-31,691295.879407002
2021-12-31,686967.521433526
2021-11-30,685474.983928347
2021-10-31,682858.025597847
2021-09-30,677541.007851591
2021-08-31,668089.639215905
2021-07-31,654936.513313511
2021-06-30,637513.927400077
2021-05-31,620838.766931048
2021-04-30,606351.326087847
2021-03-31,593716.918472721
2021-02-28,581811.494039698
2021-01-31,568529.503486186
2020-12-31,555160.479257189
2020-11-30,540728.860227941
2020-10-31,526979.279596205
2020-09-30,516255.475204367
2020-08-31,509676.993576692
2020-07-31,507163.78835235
2020-06-30,506371.063263631
2020-05-31,505006.015117944
2020-04-30,501680.209354653
2020-03-31,497962.829674044
2020-02-29,495811.377842612
2020-01-31,493679.497361521
2019-12-31,490938.392339446
2019-11-30,485722.765462713
2019-10-31,481391.085887014
2019-09-30,477897.574447566
2019-08-31,476264.57721643
2019-07-31,475313.319408581
2019-06-30,473749.026920629
2019-05-31,471926.725126367
2019-04-30,469413.085309624
2019-03-31,468643.950509475
2019-02-28,468356.519156566
2019-01-31,468691.948768808
2018-12-31,467203.668939162
2018-11-30,465126.338105741
2018-10-31,462561.438659284
2018-09-30,459944.551084046
2018-08-31,455681.460452024
2018-07-31,451409.015802864
2018-06-30,447162.428235511
2018-05-31,443941.09496309
2018-04-30,440210.619787075
2018-03-31,436918.921244028
2018-02-28,434634.365667149
2018-01-31,433337.948596864
2017-12-31,432437.967633853
2017-11-30,431380.228100951
2017-10-31,430312.277942686
2017-09-30,429962.616987821
2017-08-31,428428.769063481
2017-07-31,426061.870280037
2017-06-30,422871.366925891
2017-05-31,419961.502853002
2017-04-30,416741.736508807
2017-03-31,412307.444852183
2017-02-28,408458.230405208
2017-01-31,405159.599337402
2016-12-31,402208.98133996
2016-11-30,398798.484943404
2016-10-31,395623.033504048
2016-09-30,393643.153482153
2016-08-31,392666.698449126
2016-07-31,391521.886952771
2016-06-30,390254.189796516
2016-05-31,387794.405305791
2016-04-30,386494.268805274
2016-03-31,385846.666059526
2016-02-29,387015.057910929
2016-01-31,387764.536236806
2015-12-31,387597.308529062
2015-11-30,385471.212987209
2015-10-31,382976.535078718
2015-09-30,380791.975864433
2015-08-31,379248.911094875
2015-07-31,376967.514057247
2015-06-30,372496.353346634
2015-05-31,366782.084933547
2015-04-30,361214.106014069
2015-03-31,356867.439709437
2015-02-28,355540.544254647
2015-01-31,355406.393528773
2014-12-31,354797.597616913
2014-11-30,352492.538125611
2014-10-31,349920.750751098
2014-09-30,348792.370396231
2014-08-31,348343.239047936
2014-07-31,346843.614364956
2014-06-30,344484.422226495
2014-05-31,340431.145548045
2014-04-30,336035.085388962
2014-03-31,332404.498963184
2014-02-28,330186.871835585
2014-01-31,329035.831176622
2013-12-31,327760.971411721
2013-11-30,326124.141469762
2013-10-31,324064.101290122
2013-09-30,321381.078569046
2013-08-31,319214.343447001
2013-07-31,316349.450955296
2013-06-30,314407.378397292
2013-05-31,311970.340712212
2013-04-30,310078.788291375
2013-03-31,307309.041799691
2013-02-28,305066.350794972
2013-01-31,303736.041769469
2012-12-31,303877.533673867
2012-11-30,304289.854047753
2012-10-31,304147.315836413
2012-09-30,303941.161889569
2012-08-31,303034.443243265
2012-07-31,302020.654689036
2012-06-30,299547.614529077
2012-05-31,296775.674170027
2012-04-30,293869.677477498
2012-03-31,310586.0
2012-02-29,310730.0
2012-01-31,278931.339375939
2011-12-31,275269.607844515
2011-11-30,275387.248834925
2011-10-31,276169.353913723
2011-09-30,277015.24965948
2011-08-31,277931.988182054
2011-07-31,278588.24636049
2011-06-30,279519.643959459
2011-05-31,280481.722595171
2011-04-30,281633.472451007
2011-03-31,282661.018096936
2011-02-28,284868.455625624
2011-01-31,286798.018406457
2010-12-31,288961.87836016
2010-11-30,289872.969480408
2010-10-31,291139.740826373
2010-09-30,292273.794158648
2010-08-31,294186.298763908
2010-07-31,296019.436886246
2010-06-30,297935.949479609
2010-05-31,299117.895244628
2010-04-30,300430.609343383
2010-03-31,301360.377480294
2010-02-28,302565.800898587
2010-01-31,303166.146181838
2009-12-31,304135.070675448
2009-11-30,304652.436010603
2009-10-31,304993.821730336
2009-09-30,304081.790508077
2009-08-31,304937.024584358
2009-07-31,307103.223683612
2009-06-30,311472.06241106
2009-05-31,314799.580148633
2009-04-30,318010.731465403
2009-03-31,320171.670302118
2009-02-28,321371.568011237
2009-01-31,322245.510293067
2008-12-31,365117.0
2008-11-30,368696.0
2008-10-31,373655.0
2008-09-30,378941.0
2008-08-31,383520.0
2008-07-31,386172.0
2008-06-30,385883.0
2008-05-31,382832.0
2008-04-30,380566.0
2008-03-31,378782.0
2008-02-29,377153.0
2008-01-31,376333.0
2007-12-31,373469.0
2007-11-30,371107.0
2007-10-31,364965.0
2007-09-30,361588.0
2007-08-31,355396.0
2007-07-31,353816.0
2007-06-30,351267.0
2007-05-31,352315.0
2007-04-30,349584.0
2007-03-31,348229.0
2007-02-28,345143.0
2007-01-31,342454.0
2006-12-31,340502.0
2006-11-30,338538.0
2006-10-31,339638.0
2006-09-30,339510.0
2006-08-31,338702.0
2006-07-31,333571.0
2006-06-30,327973.0
2006-05-31,322215.0
2006-04-30,317993.0
2006-03-31,312085.0
2006-02-28,306668.0
2006-01-31,300196.0
2005-12-31,293365.0
2005-11-30,285507.0
2005-10-31,276391.0
2005-09-30,266615.0
2005-08-31,257738.0
2005-07-31,253343.0
2005-06-30,250625.0
2024-05-31,486039.506584793
2024-04-30,483789.852801931
2024-03-31,480958.469411641
2024-02-29,478826.247574689
2024-01-31,479035.782946836
2023-12-31,480448.047259672
2023-11-30,482609.087835206
2023-10-31,484176.84168917
2023-09-30,485382.473018147
2023-08-31,485306.354687327
2023-07-31,485244.359127168
2023-06-30,484796.500164138
2023-05-31,483537.665456182
2023-04-30,481106.398958279
2023-03-31,479044.482676604
2023-02-28,479177.112610774
2023-01-31,481237.088720282
2022-12-31,484505.050596652
2022-11-30,487337.530380016
2022-10-31,490518.977902912
2022-09-30,493472.122525461
2022-08-31,497014.228151502
2022-07-31,498483.334557679
2022-06-30,498131.177645006
2022-05-31,495410.910856624
2022-04-30,490775.310118232
2022-03-31,484093.514661468
2022-02-28,475665.307047693
2022-01-31,469052.465699857
2021-12-31,464204.133117256
2021-11-30,463759.039506272
2021-10-31,464762.949489182
2021-09-30,467935.526908065
2021-08-31,469221.785620483
2021-07-31,466745.998825761
2021-06-30,460249.607072954
2021-05-31,451590.877872716
2021-04-30,442693.873795439
2021-03-31,433065.003853759
2021-02-28,423971.422367816
2021-01-31,416039.076478154
2020-12-31,409710.80154201
2020-11-30,403642.280454434
2020-10-31,396813.281428597
2020-09-30,390569.34421584
2020-08-31,385309.511370648
2020-07-31,382655.722961919
2020-06-30,380699.629037288
2020-05-31,378121.025712357
2020-04-30,373734.97406603
2020-03-31,369112.342183613
2020-02-29,365527.816412027
2020-01-31,363293.368736674
2019-12-31,361114.365228585
2019-11-30,358116.303236386
2019-10-31,354129.942809729
2019-09-30,349918.274431294
2019-08-31,346736.929876791
2019-07-31,343646.627059774
2019-06-30,340758.777796052
2019-05-31,337489.399191652
2019-04-30,334893.826190834
2019-03-31,333678.398062736
2019-02-28,333893.959207465
2019-01-31,334236.56052358
2018-12-31,333486.557385865
2018-11-30,331473.176675296
2018-10-31,329465.22229719
2018-09-30,327533.69964182
2018-08-31,324270.791119519
2018-07-31,320803.818771449
2018-06-30,316440.146547878
2018-05-31,313722.931706147
2018-04-30,310965.285806639
2018-03-31,309043.407741231
2018-02-28,306998.99333277
2018-01-31,304749.36075801
2017-12-31,302015.829030777
2017-11-30,299395.209434906
2017-10-31,297017.579618356
2017-09-30,295410.938628535
2017-08-31,293132.096254131
2017-07-31,291157.056094882
2017-06-30,288986.72408147
2017-05-31,286920.891480022
2017-04-30,284326.754751363
2017-03-31,282297.992406661
2017-02-28,281577.827347358
2017-01-31,281208.054214221
2016-12-31,279818.995141232
2016-11-30,277020.860776215
2016-10-31,273936.123375989
2016-09-30,270918.099524064
2016-08-31,268097.439129784
2016-07-31,265616.184136166
2016-06-30,263850.579282622
2016-05-31,262470.293483393
2016-04-30,261975.921771906
2016-03-31,261449.603395565
2016-02-29,260895.134053999
2016-01-31,259732.363539412
2015-12-31,258361.951971013
2015-11-30,256073.029358935
2015-10-31,253385.873325813
2015-09-30,250299.568647571
2015-08-31,247913.854412364
2015-07-31,245529.59037918
2015-06-30,242601.007739156
2015-05-31,239605.218057986
2015-04-30,237112.814286017
2015-03-31,235967.684553505
2015-02-28,236268.560808863
2015-01-31,236295.610361973
2014-12-31,235745.393180522
2014-11-30,234670.366134168
2014-10-31,234020.063556579
2014-09-30,233916.28029533
2014-08-31,233502.934127828
2014-07-31,233107.104214902
2014-06-30,232367.887481527
2014-05-31,231411.029510376
2014-04-30,229858.019727108
2014-03-31,228534.522001385
2014-02-28,227633.77886473
2014-01-31,226925.27184861
2013-12-31,226178.482665127
2013-11-30,225021.991429047
2013-10-31,224338.3033199
2013-09-30,223876.235097983
2013-08-31,223634.457443161
2013-07-31,222664.098226498
2013-06-30,221248.924638705
2013-05-31,219490.203842766
2013-04-30,217716.997845819
2013-03-31,215963.30390792
2013-02-28,214625.062083843
2013-01-31,212760.947808055
2012-12-31,211191.303564139
2012-11-30,209122.870437212
2012-10-31,208158.674889528
2012-09-30,207387.387215513
2012-08-31,206807.21296334
2012-07-31,206225.552652383
2012-06-30,205220.979692609
2012-05-31,204207.793212125
2012-04-30,203005.467014353
2012-03-31,202030.016607609
2012-02-29,201628.560088477
2012-01-31,201343.017959228
2011-12-31,201161.810307907
2011-11-30,200644.155618533
2011-10-31,200519.703396068
2011-09-30,200541.666910731
2011-08-31,201038.395334126
2011-07-31,201690.89259935
2011-06-30,202142.828301009
2011-05-31,202256.584684673
2011-04-30,203051.45905832
2011-03-31,203579.27888319
2011-02-28,203310.478048701
2011-01-31,202605.395944403
2010-12-31,202815.107657619
2010-11-30,204053.52686544
2010-10-31,205532.617968171
2010-09-30,206927.373094975
2010-08-31,208605.293419193
2010-07-31,209222.894901839
2010-06-30,209619.347317405
2010-05-31,209538.594235745
2010-04-30,209880.016836872
2010-03-31,210110.483372617
2010-02-28,210440.868905176
2010-01-31,210866.277183723
2009-12-31,211674.829837279
2009-11-30,212457.515228162
2009-10-31,213081.74113632
2009-09-30,212409.983638418
2009-08-31,212609.00240836
2009-07-31,213424.662961718
2009-06-30,215763.892536557
2009-05-31,217952.191143097
2009-04-30,220018.26601795
2009-03-31,221557.405164145
2009-02-28,222161.505307165
2009-01-31,222447.193920719
2008-12-31,222299.0
2008-11-30,223707.0
2008-10-31,225199.0
2008-09-30,226928.0
2008-08-31,227748.0
2008-07-31,227810.0
2008-06-30,226912.0
2008-05-31,228629.0
2008-04-30,229818.0
2008-03-31,231823.0
2008-02-29,231165.0
2008-01-31,230600.0
2007-12-31,228960.0
2007-11-30,227415.0
2007-10-31,225720.0
2007-09-30,225056.0
2007-08-31,223467.0
2007-07-31,221633.0
2007-06-30,219665.0
2007-05-31,217239.0
2007-04-30,214948.0
2007-03-31,210912.0
2007-02-28,207854.0
2007-01-31,205542.0
2006-12-31,203765.0
2006-11-30,201578.0
2006-10-31,198769.0
2006-09-30,196250.0
2006-08-31,195659.0
2006-07-31,195178.0
2006-06-30,193738.0
2006-05-31,191296.0
2006-04-30,189523.0
2006-03-31,187820.0
2006-02-28,185211.0
2006-01-31,181828.0
2005-12-31,179753.0
2005-11-30,177856.0
2005-10-31,176493.0
2005-09-30,174709.0
2005-08-31,172277.0
2005-07-31,170085.0
2005-06-30,168817.0
2005-05-31,168154.0
2005-04-30,167234.0
2005-03-31,166984.0
2005-02-28,167057.0
2005-01-31,168314.0
2024-05-31,503869.341494573
2024-04-30,501872.9259437
2024-03-31,498918.221880921
2024-02-29,499854.901470527
2024-01-31,502522.719950351
2023-12-31,504990.720223728
2023-11-30,504534.646245925
2023-10-31,503946.265387245
2023-09-30,506842.462654064
2023-08-31,511196.491391888
2023-07-31,514120.048833742
2023-06-30,515095.834030327
2023-05-31,514178.088028623
2023-04-30,514063.273338227
2023-03-31,513454.550996706
2023-02-28,516180.155789766
2023-01-31,520090.662236083
2022-12-31,524792.653734896
2022-11-30,527118.838397013
2022-10-31,529839.137187664
2022-09-30,535047.906198006
2022-08-31,542000.190038907
2022-07-31,545692.688990978
2022-06-30,544635.15401688
2022-05-31,538848.784793477
2022-04-30,530549.19134185
2022-03-31,519700.515063801
2022-02-28,507373.553678809
2022-01-31,498286.457307707
2021-12-31,491957.470648189
2021-11-30,488673.028161288
2021-10-31,485987.579623284
2021-09-30,482857.949411589
2021-08-31,478492.383180497
2021-07-31,471508.106205271
2021-06-30,461314.087026011
2021-05-31,450716.102362551
2021-04-30,440288.766781838
2021-03-31,430703.612934315
2021-02-28,420461.536797001
2021-01-31,408846.24666376
2020-12-31,397603.303753912
2020-11-30,387607.064190075
2020-10-31,378750.002745122
2020-09-30,371231.223084107
2020-08-31,364692.461523279
2020-07-31,360339.724842813
2020-06-30,357543.573678914
2020-05-31,354311.335450833
2020-04-30,351333.050531855
2020-03-31,349058.512658888
2020-02-29,347960.501527531
